time,cycle,state,led1,led2,led3
1152,138,0,0,0,0
1153,138,0,0,0,0
1154,138,0,0,0,0
1155,138,0,0,0,0
1156,138,0,0,0,0
1157,138,0,0,0,0
1158,138,0,0,0,0
1159,138,0,0,0,0
1160,139,0,0,0,0
1161,139,0,0,0,0
1162,139,0,0,0,0
1163,139,0,0,0,0
1164,139,0,0,0,0
1165,139,0,0,0,0
1166,139,0,0,0,0
1167,139,0,0,0,0
1168,140,0,0,0,0
1169,140,0,0,0,0
1170,140,0,0,0,0
1171,140,0,0,0,0
1172,140,0,0,0,0
1173,140,0,0,0,0
1174,140,0,0,0,0
1175,140,0,0,0,0
1176,141,0,0,0,0
1177,141,0,0,0,0
1178,141,0,0,0,0
1179,141,0,0,0,0
1180,141,0,0,0,0
1181,141,0,0,0,0
1182,141,0,0,0,0
1183,141,0,0,0,0
1184,141,0,0,0,0
1185,142,0,0,0,0
1186,142,0,0,0,0
1187,142,0,0,0,0
1188,142,0,0,0,0
1189,142,0,0,0,0
1190,142,0,0,0,0
1191,142,0,0,0,0
1192,142,0,0,0,0
1193,143,0,0,0,0
1194,143,0,0,0,0
1195,143,0,0,0,0
1196,143,0,0,0,0
1197,143,0,0,0,0
1198,143,0,0,0,0
1199,143,0,0,0,0
1200,143,0,0,0,0
1201,144,0,0,0,0
1202,144,0,0,0,0
1203,144,0,0,0,0
1204,144,0,0,0,0
1205,144,0,0,0,0
1206,144,0,0,0,0
1207,144,0,0,0,0
1208,144,0,0,0,0
1209,144,0,0,0,0
1210,145,0,0,0,0
1211,145,0,0,0,0
1212,145,0,0,0,0
1213,145,0,0,0,0
1214,145,0,0,0,0
1215,145,0,0,0,0
1216,145,0,0,0,0
1217,145,0,0,0,0
1218,146,0,0,0,0
1219,146,0,0,0,0
1220,146,0,0,0,0
1221,146,0,0,0,0
1222,146,0,0,0,0
1223,146,0,0,0,0
1224,146,0,0,0,0
1225,146,0,0,0,0
1226,147,0,0,0,0
1227,147,0,0,0,0
1228,147,0,0,0,0
1229,147,0,0,0,0
1230,147,0,0,0,0
1231,147,0,0,0,0
1232,147,0,0,0,0
1233,147,0,0,0,0
1234,147,0,0,0,0
1235,148,0,0,0,0
1236,148,0,0,0,0
1237,148,0,0,0,0
1238,148,0,0,0,0
1239,148,0,0,0,0
1240,148,0,0,0,0
1241,148,0,0,0,0
1242,148,0,0,0,0
1243,149,0,0,0,0
1244,149,0,0,0,0
1245,149,0,0,0,0
1246,149,0,0,0,0
1247,149,0,0,0,0
1248,149,0,0,0,0
1249,149,0,0,0,0
1250,149,0,0,0,0
1251,150,0,0,0,0
1252,150,0,0,0,0
1253,150,0,0,0,0
1254,150,0,0,0,0
1255,150,0,0,0,0
1256,150,0,0,0,0
1257,150,0,0,0,0
1258,150,0,0,0,0
1259,150,0,0,0,0
1260,151,0,0,0,0
1261,151,0,0,0,0
1262,151,0,0,0,0
1263,151,0,0,0,0
1264,151,0,0,0,0
1265,151,0,0,0,0
1266,151,0,0,0,0
1267,151,0,0,0,0
1268,152,0,0,0,0
1269,152,0,0,0,0
1270,152,0,0,0,0
1271,152,0,0,0,0
1272,152,0,0,0,0
1273,152,0,0,0,0
1274,152,0,0,0,0
1275,152,0,0,0,0
1276,153,0,0,0,0
1277,153,0,0,0,0
1278,153,0,0,0,0
1279,153,0,0,0,0
1280,153,0,0,0,0
1281,153,0,0,0,0
1282,153,0,0,0,0
1283,153,0,0,0,0
1284,153,0,0,0,0
1285,154,0,0,0,0
1286,154,0,0,0,0
1287,154,0,0,0,0
1288,154,0,0,0,0
1289,154,0,0,0,0
1290,154,0,0,0,0
1291,154,0,0,0,0
1292,154,0,0,0,0
1293,155,0,0,0,0
1294,155,0,0,0,0
1295,155,0,0,0,0
1296,155,0,0,0,0
1297,155,0,0,0,0
1298,155,0,0,0,0
1299,155,0,0,0,0
1300,155,0,0,0,0
1301,156,0,0,0,0
1302,156,0,0,0,0
1303,156,0,0,0,0
1304,156,0,0,0,0
1305,156,0,0,0,0
1306,156,0,0,0,0
1307,156,0,0,0,0
1308,156,0,0,0,0
1309,156,0,0,0,0
1310,157,0,0,0,0
1311,157,0,0,0,0
1312,157,0,0,0,0
1313,157,0,0,0,0
1314,157,0,0,0,0
1315,157,0,0,0,0
1316,157,0,0,0,0
1317,157,0,0,0,0
1318,158,0,0,0,0
1319,158,0,0,0,0
1320,158,0,0,0,0
1321,158,0,0,0,0
1322,158,0,0,0,0
1323,158,0,0,0,0
1324,158,0,0,0,0
1325,158,0,0,0,0
1326,159,0,0,0,0
1327,159,0,0,0,0
1328,159,0,0,0,0
1329,159,0,0,0,0
1330,159,0,0,0,0
1331,159,0,0,0,0
1332,159,0,0,0,0
1333,159,0,0,0,0
1334,159,0,0,0,0
1335,160,0,0,0,0
1336,160,0,0,0,0
1337,160,0,0,0,0
1338,160,0,0,0,0
1339,160,0,0,0,0
1340,160,0,0,0,0
1341,160,0,0,0,0
1342,160,0,0,0,0
1343,161,0,0,0,0
1344,161,0,0,0,0
1345,161,0,0,0,0
1346,161,0,0,0,0
1347,161,0,0,0,0
1348,161,0,0,0,0
1349,161,0,0,0,0
1350,161,0,0,0,0
1351,162,0,0,0,0
1352,162,0,0,0,0
1353,162,0,0,0,0
1354,162,0,0,0,0
1355,162,0,0,0,0
1356,162,0,0,0,0
1357,162,0,0,0,0
1358,162,0,0,0,0
1359,162,0,0,0,0
1360,163,0,0,0,0
1361,163,0,0,0,0
1362,163,0,0,0,0
1363,163,0,0,0,0
1364,163,0,0,0,0
1365,163,0,0,0,0
1366,163,0,0,0,0
1367,163,0,0,0,0
1368,164,0,0,0,0
1369,164,0,0,0,0
1370,164,0,0,0,0
1371,164,0,0,0,0
1372,164,0,0,0,0
1373,164,0,0,0,0
1374,164,0,0,0,0
1375,164,0,0,0,0
1376,165,0,0,0,0
1377,165,0,0,0,0
1378,165,0,0,0,0
1379,165,0,0,0,0
1380,165,0,0,0,0
1381,165,0,0,0,0
1382,165,0,0,0,0
1383,165,0,0,0,0
1384,165,0,0,0,0
1385,166,0,0,0,0
1386,166,0,0,0,0
1387,166,0,0,0,0
1388,166,0,0,0,0
1389,166,0,0,0,0
1390,166,0,0,0,0
1391,166,0,0,0,0
1392,166,0,0,0,0
1393,167,0,0,0,0
1394,167,0,0,0,0
1395,167,0,0,0,0
1396,167,0,0,0,0
1397,167,0,0,0,0
1398,167,0,0,0,0
1399,167,0,0,0,0
1400,167,0,0,0,0
1401,168,0,0,0,0
1402,168,0,0,0,0
1403,168,0,0,0,0
1404,168,0,0,0,0
1405,168,0,0,0,0
1406,168,0,0,0,0
1407,168,0,0,0,0
1408,168,0,0,0,0
1409,168,0,0,0,0
1410,169,0,0,0,0
1411,169,0,0,0,0
1412,169,0,0,0,0
1413,169,0,0,0,0
1414,169,0,0,0,0
1415,169,0,0,0,0
1416,169,0,0,0,0
1417,169,0,0,0,0
1418,170,0,0,0,0
1419,170,0,0,0,0
1420,170,0,0,0,0
1421,170,0,0,0,0
1422,170,0,0,0,0
1423,170,0,0,0,0
1424,170,0,0,0,0
1425,170,0,0,0,0
1426,171,0,0,0,0
1427,171,0,0,0,0
1428,171,0,0,0,0
1429,171,0,0,0,0
1430,171,0,0,0,0
1431,171,0,0,0,0
1432,171,0,0,0,0
1433,171,0,0,0,0
1434,171,0,0,0,0
1435,172,0,0,0,0
1436,172,0,0,0,0
1437,172,0,0,0,0
1438,172,0,0,0,0
1439,172,0,0,0,0
1440,172,0,0,0,0
1441,172,0,0,0,0
1442,172,0,0,0,0
1443,173,0,0,0,0
1444,173,0,0,0,0
1445,173,0,0,0,0
1446,173,0,0,0,0
1447,173,0,0,0,0
1448,173,0,0,0,0
1449,173,0,0,0,0
1450,173,0,0,0,0
1451,174,0,0,0,0
1452,174,0,0,0,0
1453,174,0,0,0,0
1454,174,0,0,0,0
1455,174,0,0,0,0
1456,174,0,0,0,0
1457,174,0,0,0,0
1458,174,0,0,0,0
1459,174,0,0,0,0
1460,175,0,0,0,0
1461,175,0,0,0,0
1462,175,0,0,0,0
1463,175,0,0,0,0
1464,175,0,0,0,0
1465,175,0,0,0,0
1466,175,0,0,0,0
1467,175,0,0,0,0
1468,176,0,0,0,0
1469,176,0,0,0,0
1470,176,0,0,0,0
1471,176,0,0,0,0
1472,176,0,0,0,0
1473,176,0,0,0,0
1474,176,0,0,0,0
1475,176,0,0,0,0
1476,177,0,0,0,0
1477,177,0,0,0,0
1478,177,0,0,0,0
1479,177,0,0,0,0
1480,177,0,0,0,0
1481,177,0,0,0,0
1482,177,0,0,0,0
1483,177,0,0,0,0
1484,177,0,0,0,0
1485,178,0,0,0,0
1486,178,0,0,0,0
1487,178,0,0,0,0
1488,178,0,0,0,0
1489,178,0,0,0,0
1490,178,0,0,0,0
1491,178,0,0,0,0
1492,178,0,0,0,0
1493,179,0,0,0,0
1494,179,0,0,0,0
1495,179,0,0,0,0
1496,179,0,0,0,0
1497,179,0,0,0,0
1498,179,0,0,0,0
1499,179,0,0,0,0
1500,179,0,0,0,0
1501,180,0,0,0,0
1502,180,0,0,0,0
1503,180,0,0,0,0
1504,180,0,0,0,0
1505,180,0,0,0,0
1506,180,0,0,0,0
1507,180,0,0,0,0
1508,180,0,0,0,0
1509,180,0,0,0,0
1510,181,0,0,0,0
1511,181,0,0,0,0
1512,181,0,0,0,0
1513,181,0,0,0,0
1514,181,0,0,0,0
1515,181,0,0,0,0
1516,181,0,0,0,0
1517,181,0,0,0,0
1518,182,0,0,0,0
1519,182,0,0,0,0
1520,182,0,0,0,0
1521,182,0,0,0,0
1522,182,0,0,0,0
1523,182,0,0,0,0
1524,182,0,0,0,0
1525,182,0,0,0,0
1526,183,0,0,0,0
1527,183,0,0,0,0
1528,183,0,0,0,0
1529,183,0,0,0,0
1530,183,0,0,0,0
1531,183,0,0,0,0
1532,183,0,0,0,0
1533,183,0,0,0,0
1534,183,0,0,0,0
1535,184,0,0,0,0
1536,184,0,0,0,0
1537,184,0,0,0,0
1538,184,0,0,0,0
1539,184,0,0,0,0
1540,184,0,0,0,0
1541,184,0,0,0,0
1542,184,0,0,0,0
1543,185,0,0,0,0
1544,185,0,0,0,0
1545,185,0,0,0,0
1546,185,0,0,0,0
1547,185,0,0,0,0
1548,185,0,0,0,0
1549,185,0,0,0,0
1550,185,0,0,0,0
1551,186,0,0,0,0
1552,186,0,0,0,0
1553,186,0,0,0,0
1554,186,0,0,0,0
1555,186,0,0,0,0
1556,186,0,0,0,0
1557,186,0,0,0,0
1558,186,0,0,0,0
1559,186,0,0,0,0
1560,187,0,0,0,0
1561,187,0,0,0,0
1562,187,0,0,0,0
1563,187,0,0,0,0
1564,187,0,0,0,0
1565,187,0,0,0,0
1566,187,0,0,0,0
1567,187,0,0,0,0
1568,188,0,0,0,0
1569,188,0,0,0,0
1570,188,0,0,0,0
1571,188,0,0,0,0
1572,188,0,0,0,0
1573,188,0,0,0,0
1574,188,0,0,0,0
1575,188,0,0,0,0
1576,189,0,0,0,0
1577,189,0,0,0,0
1578,189,0,0,0,0
1579,189,0,0,0,0
1580,189,0,0,0,0
1581,189,0,0,0,0
1582,189,0,0,0,0
1583,189,0,0,0,0
1584,189,0,0,0,0
1585,190,0,0,0,0
1586,190,0,0,0,0
1587,190,0,0,0,0
1588,190,0,0,0,0
1589,190,0,0,0,0
1590,190,0,0,0,0
1591,190,0,0,0,0
1592,190,0,0,0,0
1593,191,0,0,0,0
1594,191,0,0,0,0
1595,191,0,0,0,0
1596,191,0,0,0,0
1597,191,0,0,0,0
1598,191,0,0,0,0
1599,191,0,0,0,0
1600,191,0,0,0,0
1601,192,0,0,0,0
1602,192,0,0,0,0
1603,192,0,0,0,0
1604,192,0,0,0,0
1605,192,0,0,0,0
1606,192,0,0,0,0
1607,192,0,0,0,0
1608,192,0,0,0,0
1609,192,0,0,0,0
1610,193,0,0,0,0
1611,193,0,0,0,0
1612,193,0,0,0,0
1613,193,0,0,0,0
1614,193,0,0,0,0
1615,193,0,0,0,0
1616,193,0,0,0,0
1617,193,0,0,0,0
1618,194,0,0,0,0
1619,194,0,0,0,0
1620,194,0,0,0,0
1621,194,0,0,0,0
1622,194,0,0,0,0
1623,194,0,0,0,0
1624,194,0,0,0,0
1625,194,0,0,0,0
1626,195,0,0,0,0
1627,195,0,0,0,0
1628,195,0,0,0,0
1629,195,0,0,0,0
1630,195,0,0,0,0
1631,195,0,0,0,0
1632,195,0,0,0,0
1633,195,0,0,0,0
1634,195,0,0,0,0
1635,196,0,0,0,0
1636,196,0,0,0,0
1637,196,0,0,0,0
1638,196,0,0,0,0
1639,196,0,0,0,0
1640,196,0,0,0,0
1641,196,0,0,0,0
1642,196,0,0,0,0
1643,197,0,0,0,0
1644,197,0,0,0,0
1645,197,0,0,0,0
1646,197,0,0,0,0
1647,197,0,0,0,0
1648,197,0,0,0,0
1649,197,0,0,0,0
1650,197,0,0,0,0
1651,198,0,0,0,0
1652,198,0,0,0,0
1653,198,0,0,0,0
1654,198,0,0,0,0
1655,198,0,0,0,0
1656,198,0,0,0,0
1657,198,0,0,0,0
1658,198,0,0,0,0
1659,198,0,0,0,0
1660,199,0,0,0,0
1661,199,0,0,0,0
1662,199,0,0,0,0
1663,199,0,0,0,0
1664,199,0,0,0,0
1665,199,0,0,0,0
1666,199,0,0,0,0
1667,199,0,0,0,0
1668,200,0,0,0,0
1669,200,0,0,0,0
1670,200,0,0,0,0
1671,200,0,0,0,0
1672,200,0,0,0,0
1673,200,0,0,0,0
1674,200,0,0,0,0
1675,200,0,0,0,0
1676,201,0,0,0,0
1677,201,0,0,0,0
1678,201,0,0,0,0
1679,201,0,0,0,0
1680,201,0,0,0,0
1681,201,0,0,0,0
1682,201,0,0,0,0
1683,201,0,0,0,0
1684,201,0,0,0,0
1685,202,0,0,0,0
1686,202,0,0,0,0
1687,202,0,0,0,0
1688,202,0,0,0,0
1689,202,0,0,0,0
1690,202,0,0,0,0
1691,202,0,0,0,0
1692,202,0,0,0,0
1693,203,0,0,0,0
1694,203,0,0,0,0
1695,203,0,0,0,0
1696,203,0,0,0,0
1697,203,0,0,0,0
1698,203,0,0,0,0
1699,203,0,0,0,0
1700,203,0,0,0,0
1701,204,0,0,0,0
1702,204,0,0,0,0
1703,204,0,0,0,0
1704,204,0,0,0,0
1705,204,0,0,0,0
1706,204,0,0,0,0
1707,204,0,0,0,0
1708,204,0,0,0,0
1709,204,0,0,0,0
1710,205,0,0,0,0
1711,205,0,0,0,0
1712,205,0,0,0,0
1713,205,0,0,0,0
1714,205,0,0,0,0
1715,205,0,0,0,0
1716,205,0,0,0,0
1717,205,0,0,0,0
1718,206,0,0,0,0
1719,206,0,0,0,0
1720,206,0,0,0,0
1721,206,0,0,0,0
1722,206,0,0,0,0
1723,206,0,0,0,0
1724,206,0,0,0,0
1725,206,0,0,0,0
1726,207,0,0,0,0
1727,207,0,0,0,0
1728,207,0,0,0,0
1729,207,0,0,0,0
1730,207,0,0,0,0
1731,207,0,0,0,0
1732,207,0,0,0,0
1733,207,0,0,0,0
1734,207,0,0,0,0
1735,208,0,0,0,0
1736,208,0,0,0,0
1737,208,0,0,0,0
1738,208,0,0,0,0
1739,208,0,0,0,0
1740,208,0,0,0,0
1741,208,0,0,0,0
1742,208,0,0,0,0
1743,209,0,0,0,0
1744,209,0,0,0,0
1745,209,0,0,0,0
1746,209,0,0,0,0
1747,209,0,0,0,0
1748,209,0,0,0,0
1749,209,0,0,0,0
1750,209,0,0,0,0
1751,210,0,0,0,0
1752,210,0,0,0,0
1753,210,0,0,0,0
1754,210,0,0,0,0
1755,210,0,0,0,0
1756,210,0,0,0,0
1757,210,0,0,0,0
1758,210,0,0,0,0
1759,210,0,0,0,0
1760,211,0,0,0,0
1761,211,0,0,0,0
1762,211,0,0,0,0
1763,211,0,0,0,0
1764,211,0,0,0,0
1765,211,0,0,0,0
1766,211,0,0,0,0
1767,211,0,0,0,0
1768,212,0,0,0,0
1769,212,0,0,0,0
1770,212,0,0,0,0
1771,212,0,0,0,0
1772,212,0,0,0,0
1773,212,0,0,0,0
1774,212,0,0,0,0
1775,212,0,0,0,0
1776,213,0,0,0,0
1777,213,0,0,0,0
1778,213,0,0,0,0
1779,213,0,0,0,0
1780,213,0,0,0,0
1781,213,0,0,0,0
1782,213,0,0,0,0
1783,213,0,0,0,0
1784,213,0,0,0,0
1785,214,0,0,0,0
1786,214,0,0,0,0
1787,214,0,0,0,0
1788,214,0,0,0,0
1789,214,0,0,0,0
1790,214,0,0,0,0
1791,214,0,0,0,0
1792,214,0,0,0,0
1793,215,0,0,0,0
1794,215,0,0,0,0
1795,215,0,0,0,0
1796,215,0,0,0,0
1797,215,0,0,0,0
1798,215,0,0,0,0
1799,215,0,0,0,0
1800,215,0,0,0,0
1801,216,0,0,0,0
1802,216,0,0,0,0
1803,216,0,0,0,0
1804,216,0,0,0,0
1805,216,0,0,0,0
1806,216,0,0,0,0
1807,216,0,0,0,0
1808,216,0,0,0,0
1809,216,0,0,0,0
1810,217,0,0,0,0
1811,217,0,0,0,0
1812,217,0,0,0,0
1813,217,0,0,0,0
1814,217,0,0,0,0
1815,217,0,0,0,0
1816,217,0,0,0,0
1817,217,0,0,0,0
1818,218,0,0,0,0
1819,218,0,0,0,0
1820,218,0,0,0,0
1821,218,0,0,0,0
1822,218,0,0,0,0
1823,218,0,0,0,0
1824,218,0,0,0,0
1825,218,0,0,0,0
1826,219,0,0,0,0
1827,219,0,0,0,0
1828,219,0,0,0,0
1829,219,0,0,0,0
1830,219,0,0,0,0
1831,219,0,0,0,0
1832,219,0,0,0,0
1833,219,0,0,0,0
1834,219,0,0,0,0
1835,220,0,0,0,0
1836,220,0,0,0,0
1837,220,0,0,0,0
1838,220,0,0,0,0
1839,220,0,0,0,0
1840,220,0,0,0,0
1841,220,0,0,0,0
1842,220,0,0,0,0
1843,221,0,0,0,0
1844,221,0,0,0,0
1845,221,0,0,0,0
1846,221,0,0,0,0
1847,221,0,0,0,0
1848,221,0,0,0,0
1849,221,0,0,0,0
1850,221,0,0,0,0
1851,222,0,0,0,0
1852,222,0,0,0,0
1853,222,0,0,0,0
1854,222,0,0,0,0
1855,222,0,0,0,0
1856,222,0,0,0,0
1857,222,0,0,0,0
1858,222,0,0,0,0
1859,222,0,0,0,0
1860,223,0,0,0,0
1861,223,0,0,0,0
1862,223,0,0,0,0
1863,223,0,0,0,0
1864,223,0,0,0,0
1865,223,0,0,0,0
1866,223,0,0,0,0
1867,223,0,0,0,0
1868,224,0,0,0,0
1869,224,0,0,0,0
1870,224,0,0,0,0
1871,224,0,0,0,0
1872,224,0,0,0,0
1873,224,0,0,0,0
1874,224,0,0,0,0
1875,224,0,0,0,0
1876,225,0,0,0,0
1877,225,0,0,0,0
1878,225,0,0,0,0
1879,225,0,0,0,0
1880,225,0,0,0,0
1881,225,0,0,0,0
1882,225,0,0,0,0
1883,225,0,0,0,0
1884,225,0,0,0,0
1885,226,0,0,0,0
1886,226,0,0,0,0
1887,226,0,0,0,0
1888,226,0,0,0,0
1889,226,0,0,0,0
1890,226,0,0,0,0
1891,226,0,0,0,0
1892,226,0,0,0,0
1893,227,0,0,0,0
1894,227,0,0,0,0
1895,227,0,0,0,0
1896,227,0,0,0,0
1897,227,0,0,0,0
1898,227,0,0,0,0
1899,227,0,0,0,0
1900,227,0,0,0,0
1901,228,0,0,0,0
1902,228,0,0,0,0
1903,228,0,0,0,0
1904,228,0,0,0,0
1905,228,0,0,0,0
1906,228,0,0,0,0
1907,228,0,0,0,0
1908,228,0,0,0,0
1909,228,0,0,0,0
1910,229,0,0,0,0
1911,229,0,0,0,0
1912,229,0,0,0,0
1913,229,0,0,0,0
1914,229,0,0,0,0
1915,229,0,0,0,0
1916,229,0,0,0,0
1917,229,0,0,0,0
1918,230,0,0,0,0
1919,230,0,0,0,0
1920,230,0,0,0,0
1921,230,0,0,0,0
1922,230,0,0,0,0
1923,230,0,0,0,0
1924,230,0,0,0,0
1925,230,0,0,0,0
1926,231,0,0,0,0
1927,231,0,0,0,0
1928,231,0,0,0,0
1929,231,0,0,0,0
1930,231,0,0,0,0
1931,231,0,0,0,0
1932,231,0,0,0,0
1933,231,0,0,0,0
1934,231,0,0,0,0
1935,232,0,0,0,0
1936,232,0,0,0,0
1937,232,0,0,0,0
1938,232,0,0,0,0
1939,232,0,0,0,0
1940,232,0,0,0,0
1941,232,0,0,0,0
1942,232,0,0,0,0
1943,233,0,0,0,0
1944,233,0,0,0,0
1945,233,0,0,0,0
1946,233,0,0,0,0
1947,233,0,0,0,0
1948,233,0,0,0,0
1949,233,0,0,0,0
1950,233,0,0,0,0
1951,234,0,0,0,0
1952,234,0,0,0,0
1953,234,0,0,0,0
1954,234,0,0,0,0
1955,234,0,0,0,0
1956,234,0,0,0,0
1957,234,0,0,0,0
1958,234,0,0,0,0
1959,234,0,0,0,0
1960,235,0,0,0,0
1961,235,0,0,0,0
1962,235,0,0,0,0
1963,235,0,0,0,0
1964,235,0,0,0,0
1965,235,0,0,0,0
1966,235,0,0,0,0
1967,235,0,0,0,0
1968,236,0,0,0,0
1969,236,0,0,0,0
1970,236,0,0,0,0
1971,236,0,0,0,0
1972,236,0,0,0,0
1973,236,0,0,0,0
1974,236,0,0,0,0
1975,236,0,0,0,0
1976,237,0,0,0,0
1977,237,0,0,0,0
1978,237,0,0,0,0
1979,237,0,0,0,0
1980,237,0,0,0,0
1981,237,0,0,0,0
1982,237,0,0,0,0
1983,237,0,0,0,0
1984,237,0,0,0,0
1985,238,0,0,0,0
1986,238,0,0,0,0
1987,238,0,0,0,0
1988,238,0,0,0,0
1989,238,0,0,0,0
1990,238,0,0,0,0
1991,238,0,0,0,0
1992,238,0,0,0,0
1993,239,0,0,0,0
1994,239,0,0,0,0
1995,239,0,0,0,0
1996,239,0,0,0,0
1997,239,0,0,0,0
1998,239,0,0,0,0
1999,239,0,0,0,0
2000,239,0,0,0,0
2001,240,0,0,0,0
2002,240,0,0,0,0
2003,240,0,0,0,0
2004,240,0,0,0,0
2005,240,0,0,0,0
2006,240,0,0,0,0
2007,240,0,0,0,0
2008,240,0,0,0,0
2009,240,0,0,0,0
2010,241,0,0,0,0
2011,241,0,0,0,0
2012,241,0,0,0,0
2013,241,0,0,0,0
2014,241,0,0,0,0
2015,241,0,0,0,0
2016,241,0,0,0,0
2017,241,0,0,0,0
2018,242,0,0,0,0
2019,242,0,0,0,0
2020,242,0,0,0,0
2021,242,0,0,0,0
2022,242,0,0,0,0
2023,242,0,0,0,0
2024,242,0,0,0,0
2025,242,0,0,0,0
2026,243,0,0,0,0
2027,243,0,0,0,0
2028,243,0,0,0,0
2029,243,0,0,0,0
2030,243,0,0,0,0
2031,243,0,0,0,0
2032,243,0,0,0,0
2033,243,0,0,0,0
2034,243,0,0,0,0
2035,244,0,0,0,0
2036,244,0,0,0,0
2037,244,0,0,0,0
2038,244,0,0,0,0
2039,244,0,0,0,0
2040,244,0,0,0,0
2041,244,0,0,0,0
2042,244,0,0,0,0
2043,245,0,0,0,0
2044,245,0,0,0,0
2045,245,0,0,0,0
2046,245,0,0,0,0
2047,245,0,0,0,0
2048,245,0,0,0,0
2049,245,0,0,0,0
2050,245,0,0,0,0
2051,246,0,0,0,0
2052,246,0,0,0,0
2053,246,0,0,0,0
2054,246,0,0,0,0
2055,246,0,0,0,0
2056,246,0,0,0,0
2057,246,0,0,0,0
2058,246,0,0,0,0
2059,246,0,0,0,0
2060,247,0,0,0,0
2061,247,0,0,0,0
2062,247,0,0,0,0
2063,247,0,0,0,0
2064,247,0,0,0,0
2065,247,0,0,0,0
2066,247,0,0,0,0
2067,247,0,0,0,0
2068,248,0,0,0,0
2069,248,0,0,0,0
2070,248,0,0,0,0
2071,248,0,0,0,0
2072,248,0,0,0,0
2073,248,0,0,0,0
2074,248,0,0,0,0
2075,248,0,0,0,0
2076,249,0,0,0,0
2077,249,0,0,0,0
2078,249,0,0,0,0
2079,249,0,0,0,0
2080,249,0,0,0,0
2081,249,0,0,0,0
2082,249,0,0,0,0
2083,249,0,0,0,0
2084,249,0,0,0,0
2085,250,0,0,0,0
2086,250,0,0,0,0
2087,250,0,0,0,0
2088,250,0,0,0,0
2089,250,0,0,0,0
2090,250,0,0,0,0
2091,250,0,0,0,0
2092,250,0,0,0,0
2093,251,0,0,0,0
2094,251,0,0,0,0
2095,251,0,0,0,0
2096,251,0,0,0,0
2097,251,0,0,0,0
2098,251,0,0,0,0
2099,251,0,0,0,0
2100,251,0,0,0,0
2101,252,0,0,0,0
2102,252,0,0,0,0
2103,252,0,0,0,0
2104,252,0,0,0,0
2105,252,0,0,0,0
2106,252,0,0,0,0
2107,252,0,0,0,0
2108,252,0,0,0,0
2109,252,0,0,0,0
2110,253,0,0,0,0
2111,253,0,0,0,0
2112,253,0,0,0,0
2113,253,0,0,0,0
2114,253,0,0,0,0
2115,253,0,0,0,0
2116,253,0,0,0,0
2117,253,0,0,0,0
2118,254,0,0,0,0
2119,254,0,0,0,0
2120,254,0,0,0,0
2121,254,0,0,0,0
2122,254,0,0,0,0
2123,254,0,0,0,0
2124,254,0,0,0,0
2125,254,0,0,0,0
2126,255,0,0,0,0
2127,255,0,0,0,0
2128,255,0,0,0,0
2129,255,0,0,0,0
2130,255,0,0,0,0
2131,255,0,0,0,0
2132,255,0,0,0,0
2133,255,0,0,0,0
2134,255,0,0,0,0
2135,256,0,0,0,0
2136,256,0,0,0,0
2137,256,0,0,0,0
2138,256,0,0,0,0
2139,256,0,0,0,0
2140,256,0,0,0,0
2141,256,0,0,0,0
2142,256,0,0,0,0
2143,257,0,0,0,0
2144,257,0,0,0,0
2145,257,0,0,0,0
2146,257,0,0,0,0
2147,257,0,0,0,0
2148,257,0,0,0,0
2149,257,0,0,0,0
2150,257,0,0,0,0
2151,258,0,0,0,0
2152,258,0,0,0,0
2153,258,0,0,0,0
2154,258,0,0,0,0
2155,258,0,0,0,0
2156,258,0,0,0,0
2157,258,0,0,0,0
2158,258,0,0,0,0
2159,258,0,0,0,0
2160,259,0,0,0,0
2161,259,0,0,0,0
2162,259,0,0,0,0
2163,259,0,0,0,0
2164,259,0,0,0,0
2165,259,0,0,0,0
2166,259,0,0,0,0
2167,259,0,0,0,0
2168,260,0,0,0,0
2169,260,0,0,0,0
2170,260,0,0,0,0
2171,260,0,0,0,0
2172,260,0,0,0,0
2173,260,0,0,0,0
2174,260,0,0,0,0
2175,260,0,0,0,0
2176,261,0,0,0,0
2177,261,0,0,0,0
2178,261,0,0,0,0
2179,261,0,0,0,0
2180,261,0,0,0,0
2181,261,0,0,0,0
2182,261,0,0,0,0
2183,261,0,0,0,0
2184,261,0,0,0,0
2185,262,0,0,0,0
2186,262,0,0,0,0
2187,262,0,0,0,0
2188,262,0,0,0,0
2189,262,0,0,0,0
2190,262,0,0,0,0
2191,262,0,0,0,0
2192,262,0,0,0,0
2193,263,0,0,0,0
2194,263,0,0,0,0
2195,263,0,0,0,0
2196,263,0,0,0,0
2197,263,0,0,0,0
2198,263,0,0,0,0
2199,263,0,0,0,0
2200,263,0,0,0,0
2201,264,0,0,0,0
2202,264,0,0,0,0
2203,264,0,0,0,0
2204,264,0,0,0,0
2205,264,0,0,0,0
2206,264,0,0,0,0
2207,264,0,0,0,0
2208,264,0,0,0,0
2209,264,0,0,0,0
2210,265,0,0,0,0
2211,265,0,0,0,0
2212,265,0,0,0,0
2213,265,0,0,0,0
2214,265,0,0,0,0
2215,265,0,0,0,0
2216,265,0,0,0,0
2217,265,0,0,0,0
2218,266,0,0,0,0
2219,266,0,0,0,0
2220,266,0,0,0,0
2221,266,0,0,0,0
2222,266,0,0,0,0
2223,266,0,0,0,0
2224,266,0,0,0,0
2225,266,0,0,0,0
2226,267,0,0,0,0
